id,full_name,gender,device_type,ad_position,browsing_history,time_of_day,click,cluster,age_imputed
1370,User1370,Female,Desktop,Bottom,Entertainment,Night,1,2,52.0
4108,User4108,Non-Binary,Tablet,Top,Entertainment,Morning,1,0,40.0
1721,User1721,Non-Binary,Mobile,Side,Social Media,Afternoon,1,4,34.0
8883,User8883,Female,Desktop,Bottom,Education,Evening,1,1,40.0
7962,User7962,Female,Tablet,Top,Education,Afternoon,1,3,58.0
4348,User4348,Female,Desktop,Top,Shopping,Afternoon,1,1,62.0
3623,User3623,Male,Tablet,Bottom,Entertainment,Night,0,0,49.0
3710,User3710,Female,Desktop,Side,Entertainment,Evening,0,1,40.0
1084,User1084,Female,Desktop,Side,Education,Afternoon,0,1,40.0
5623,User5623,Male,Desktop,Side,Entertainment,Morning,1,2,53.0
6255,User6255,Female,Tablet,Side,News,Afternoon,0,3,42.0
7306,User7306,Male,Tablet,Side,Education,Evening,0,3,44.0
5501,User5501,Non-Binary,Mobile,Bottom,Social Media,Evening,1,4,28.0
2129,User2129,Male,Mobile,Bottom,Social Media,Evening,1,4,47.0
6748,User6748,Male,Desktop,Top,Shopping,Evening,0,4,42.0
6467,User6467,Male,Desktop,Side,Entertainment,Morning,1,2,30.0
3429,User3429,Male,Tablet,Side,Social Media,Morning,1,4,42.0
5783,User5783,Male,Desktop,Bottom,Education,Evening,1,1,40.0
4348,User4348,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,62.0
4021,User4021,Male,Desktop,Side,Entertainment,Morning,1,2,38.0
4517,User4517,Female,Desktop,Side,Shopping,Evening,0,4,35.0
7941,User7941,Female,Desktop,Bottom,Entertainment,Night,1,2,41.0
6202,User6202,Female,Tablet,Bottom,Entertainment,Night,1,0,40.0
7980,User7980,Female,Mobile,Bottom,Shopping,Evening,0,4,32.0
3454,User3454,Female,Mobile,Bottom,Education,Morning,0,0,40.0
3846,User3846,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,38.0
6965,User6965,Male,Desktop,Top,Education,Morning,0,2,40.0
4561,User4561,Female,Desktop,Bottom,Entertainment,Morning,0,2,40.0
1945,User1945,Female,Tablet,Side,Entertainment,Night,1,0,40.0
6980,User6980,Male,Desktop,Bottom,Social Media,Night,1,4,62.0
6548,User6548,Female,Desktop,Bottom,Entertainment,Evening,0,1,51.0
7450,User7450,Male,Desktop,Side,News,Night,1,2,40.0
812,User812,Male,Desktop,Bottom,Education,Night,0,2,40.0
3352,User3352,Female,Desktop,Side,Entertainment,Night,1,2,40.0
9888,User9888,Male,Mobile,Top,Entertainment,Morning,1,0,40.0
9311,User9311,Non-Binary,Desktop,Side,Entertainment,Afternoon,1,1,40.0
5412,User5412,Female,Mobile,Top,Education,Evening,1,3,35.0
2691,User2691,Non-Binary,Desktop,Bottom,News,Afternoon,1,1,40.0
4473,User4473,Female,Desktop,Bottom,Entertainment,Morning,0,2,49.0
9992,User9992,Male,Desktop,Side,Entertainment,Evening,1,1,40.0
301,User301,Male,Tablet,Side,Social Media,Evening,1,4,59.0
4029,User4029,Female,Desktop,Side,News,Afternoon,1,1,21.0
5346,User5346,Non-Binary,Desktop,Top,Entertainment,Morning,1,2,30.0
4871,User4871,Female,Desktop,Side,Entertainment,Night,1,2,58.0
9419,User9419,Female,Desktop,Side,Entertainment,Afternoon,1,1,40.0
4967,User4967,Male,Desktop,Side,News,Evening,0,1,40.0
6573,User6573,Non-Binary,Desktop,Side,Entertainment,Evening,1,1,55.0
3604,User3604,Male,Tablet,Bottom,News,Morning,1,0,40.0
9967,User9967,Non-Binary,Mobile,Side,Education,Morning,1,0,40.0
9814,User9814,Male,Tablet,Side,Social Media,Afternoon,0,4,57.0
5955,User5955,Female,Tablet,Side,Education,Evening,1,3,59.0
3144,User3144,Male,Desktop,Side,Shopping,Morning,1,4,42.0
7558,User7558,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
3345,User3345,Male,Desktop,Side,Social Media,Night,1,4,42.0
301,User301,Male,Tablet,Side,Education,Evening,1,3,42.0
802,User802,Female,Tablet,Side,Education,Afternoon,0,3,42.0
2290,User2290,Female,Tablet,Top,Education,Evening,1,3,41.0
8170,User8170,Male,Tablet,Bottom,News,Night,0,0,40.0
4168,User4168,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
6854,User6854,Male,Mobile,Bottom,Entertainment,Night,1,0,32.0
1305,User1305,Non-Binary,Tablet,Top,News,Night,1,0,40.0
2272,User2272,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
737,User737,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,59.0
8684,User8684,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,40.0
3299,User3299,Non-Binary,Tablet,Side,News,Evening,1,3,44.0
5744,User5744,Female,Desktop,Bottom,Education,Afternoon,0,1,40.0
7,User7,Female,Tablet,Bottom,Education,Evening,1,3,42.0
606,User606,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
3252,User3252,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,60.0
390,User390,Female,Mobile,Bottom,Entertainment,Morning,0,0,40.0
2581,User2581,Female,Mobile,Top,Education,Evening,1,3,42.0
9070,User9070,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
8925,User8925,Non-Binary,Tablet,Top,Education,Evening,0,3,41.0
8725,User8725,Female,Desktop,Side,Entertainment,Morning,0,2,40.0
7846,User7846,Female,Desktop,Side,Entertainment,Evening,0,1,50.0
4756,User4756,Non-Binary,Mobile,Bottom,Education,Evening,1,3,59.0
5980,User5980,Female,Desktop,Side,Entertainment,Morning,1,2,40.0
9255,User9255,Non-Binary,Tablet,Top,Entertainment,Morning,0,0,37.0
8899,User8899,Male,Desktop,Bottom,Entertainment,Night,0,2,50.0
5467,User5467,Female,Mobile,Top,Social Media,Evening,0,4,25.0
3846,User3846,Non-Binary,Tablet,Bottom,Entertainment,Night,1,0,38.0
749,User749,Non-Binary,Mobile,Top,News,Night,1,0,40.0
6153,User6153,Non-Binary,Mobile,Side,Entertainment,Morning,1,0,30.0
6441,User6441,Male,Desktop,Top,Entertainment,Night,1,2,40.0
3330,User3330,Male,Desktop,Top,News,Afternoon,1,1,40.0
5498,User5498,Female,Tablet,Bottom,Education,Morning,1,0,40.0
5050,User5050,Female,Mobile,Top,Education,Evening,0,3,42.0
3345,User3345,Male,Desktop,Side,Social Media,Night,1,4,42.0
6611,User6611,Female,Mobile,Bottom,Entertainment,Morning,0,0,64.0
6337,User6337,Male,Mobile,Top,Social Media,Night,1,4,42.0
4013,User4013,Female,Tablet,Top,Education,Evening,0,3,63.0
9651,User9651,Non-Binary,Tablet,Top,Entertainment,Evening,0,3,33.0
389,User389,Male,Tablet,Top,Social Media,Afternoon,1,4,42.0
749,User749,Male,Mobile,Top,News,Morning,1,4,42.0
6237,User6237,Non-Binary,Mobile,Top,News,Morning,1,0,32.0
6959,User6959,Male,Desktop,Top,Entertainment,Evening,1,1,39.0
6906,User6906,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,40.0
6906,User6906,Non-Binary,Mobile,Top,Entertainment,Morning,1,0,40.0
3658,User3658,Male,Desktop,Bottom,Shopping,Night,1,2,40.0
9617,User9617,Female,Tablet,Side,Shopping,Afternoon,1,3,63.0
9819,User9819,Male,Desktop,Top,Entertainment,Morning,0,2,40.0
4400,User4400,Male,Mobile,Top,Social Media,Night,0,4,42.0
787,User787,Male,Tablet,Bottom,Education,Afternoon,0,3,28.0
5498,User5498,Female,Desktop,Side,Education,Night,1,2,40.0
4348,User4348,Female,Mobile,Top,Shopping,Afternoon,1,4,62.0
9905,User9905,Non-Binary,Tablet,Top,Entertainment,Night,1,0,40.0
9550,User9550,Non-Binary,Desktop,Bottom,Education,Night,1,2,58.0
6880,User6880,Female,Mobile,Side,News,Morning,1,4,42.0
7246,User7246,Female,Desktop,Side,Education,Afternoon,0,1,28.0
3248,User3248,Male,Desktop,Side,Entertainment,Afternoon,0,1,45.0
119,User119,Male,Desktop,Top,Entertainment,Night,1,2,59.0
4620,User4620,Non-Binary,Mobile,Side,Entertainment,Night,1,0,43.0
8127,User8127,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
8994,User8994,Female,Mobile,Bottom,Entertainment,Morning,1,0,40.0
9234,User9234,Male,Desktop,Bottom,Entertainment,Morning,1,2,20.0
1136,User1136,Non-Binary,Mobile,Side,Entertainment,Morning,1,0,58.0
6287,User6287,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
9483,User9483,Female,Desktop,Side,Shopping,Evening,0,4,63.0
1077,User1077,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
5890,User5890,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,56.0
4057,User4057,Female,Desktop,Bottom,Education,Evening,1,1,40.0
2431,User2431,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
6887,User6887,Non-Binary,Mobile,Bottom,Entertainment,Night,0,0,40.0
9057,User9057,Female,Desktop,Side,Entertainment,Afternoon,1,1,38.0
4697,User4697,Female,Mobile,Top,Entertainment,Afternoon,1,3,42.0
2032,User2032,Male,Desktop,Bottom,Education,Morning,1,2,40.0
5084,User5084,Non-Binary,Desktop,Side,Entertainment,Night,1,2,40.0
1171,User1171,Female,Desktop,Bottom,Entertainment,Night,1,2,40.0
5756,User5756,Non-Binary,Tablet,Top,Shopping,Afternoon,1,3,51.0
6713,User6713,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
5270,User5270,Female,Mobile,Top,Education,Afternoon,0,3,62.0
2963,User2963,Male,Desktop,Top,Education,Evening,0,1,21.0
5846,User5846,Male,Desktop,Top,Entertainment,Night,0,2,40.0
1327,User1327,Female,Mobile,Side,Education,Evening,0,3,42.0
6602,User6602,Male,Desktop,Side,Entertainment,Night,1,2,40.0
518,User518,Male,Mobile,Side,Shopping,Morning,1,4,29.0
4607,User4607,Female,Tablet,Bottom,Entertainment,Night,0,0,49.0
215,User215,Male,Desktop,Side,Education,Night,0,2,31.0
7342,User7342,Female,Desktop,Bottom,Entertainment,Evening,0,1,60.0
3696,User3696,Female,Desktop,Side,Entertainment,Evening,0,1,49.0
9916,User9916,Non-Binary,Mobile,Top,Entertainment,Morning,0,0,40.0
2727,User2727,Non-Binary,Mobile,Bottom,Education,Afternoon,1,3,34.0
9660,User9660,Male,Desktop,Bottom,Entertainment,Night,1,2,40.0
9453,User9453,Male,Desktop,Bottom,Entertainment,Night,0,2,55.0
903,User903,Female,Mobile,Side,Entertainment,Night,0,0,40.0
4230,User4230,Female,Tablet,Top,Education,Evening,1,3,35.0
8994,User8994,Male,Desktop,Bottom,Entertainment,Morning,1,2,34.0
2272,User2272,Male,Desktop,Bottom,News,Morning,1,2,40.0
5358,User5358,Male,Tablet,Bottom,Entertainment,Morning,0,0,20.0
2726,User2726,Female,Desktop,Bottom,Entertainment,Evening,0,1,40.0
3345,User3345,Male,Desktop,Side,Entertainment,Night,1,2,39.0
1933,User1933,Male,Tablet,Side,Shopping,Morning,0,4,39.0
7927,User7927,Female,Tablet,Side,Shopping,Morning,0,4,34.0
4263,User4263,Male,Desktop,Side,Entertainment,Morning,0,2,40.0
8883,User8883,Female,Desktop,Bottom,Education,Evening,1,1,40.0
5942,User5942,Non-Binary,Tablet,Bottom,Social Media,Evening,1,4,42.0
4631,User4631,Male,Mobile,Side,Entertainment,Night,0,0,39.0
2297,User2297,Male,Desktop,Side,Education,Morning,1,2,57.0
1148,User1148,Female,Mobile,Bottom,Education,Afternoon,1,3,25.0
7019,User7019,Female,Mobile,Bottom,Social Media,Afternoon,0,4,56.0
5514,User5514,Male,Desktop,Bottom,Entertainment,Night,1,2,31.0
8953,User8953,Female,Desktop,Top,Entertainment,Afternoon,0,1,37.0
4719,User4719,Male,Desktop,Top,Entertainment,Night,0,2,50.0
3118,User3118,Male,Desktop,Top,Entertainment,Evening,1,1,40.0
9412,User9412,Male,Mobile,Bottom,Social Media,Morning,1,4,34.0
7099,User7099,Female,Desktop,Top,Entertainment,Night,1,2,22.0
8326,User8326,Female,Desktop,Bottom,Entertainment,Evening,1,1,23.0
4074,User4074,Male,Mobile,Side,News,Morning,0,4,37.0
5732,User5732,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,40.0
3225,User3225,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,23.0
5436,User5436,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,40.0
9220,User9220,Female,Mobile,Side,Social Media,Night,1,4,21.0
2882,User2882,Male,Desktop,Top,Social Media,Night,0,4,40.0
6311,User6311,Female,Mobile,Top,Education,Evening,0,3,28.0
7661,User7661,Non-Binary,Mobile,Side,Entertainment,Night,1,0,48.0
517,User517,Male,Mobile,Side,Shopping,Morning,0,4,42.0
1805,User1805,Male,Mobile,Top,Education,Afternoon,1,3,42.0
3746,User3746,Male,Desktop,Top,Entertainment,Morning,1,2,40.0
3590,User3590,Male,Mobile,Bottom,Shopping,Morning,0,4,57.0
9704,User9704,Male,Mobile,Top,Education,Evening,0,3,42.0
6161,User6161,Female,Tablet,Bottom,Entertainment,Morning,1,0,61.0
9220,User9220,Female,Mobile,Side,Social Media,Night,1,4,21.0
1300,User1300,Non-Binary,Tablet,Bottom,Education,Morning,0,0,40.0
7544,User7544,Male,Mobile,Top,News,Morning,1,4,42.0
9700,User9700,Male,Mobile,Bottom,Entertainment,Morning,0,0,40.0
9157,User9157,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
7457,User7457,Male,Desktop,Side,Entertainment,Morning,0,2,20.0
6081,User6081,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,18.0
8726,User8726,Male,Desktop,Side,Education,Morning,1,2,62.0
9857,User9857,Male,Tablet,Top,Entertainment,Afternoon,0,3,42.0
2529,User2529,Female,Desktop,Top,Entertainment,Afternoon,1,1,40.0
9661,User9661,Male,Desktop,Bottom,Entertainment,Night,0,2,38.0
8222,User8222,Female,Desktop,Side,News,Afternoon,1,1,27.0
2946,User2946,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,37.0
7828,User7828,Non-Binary,Tablet,Bottom,Entertainment,Morning,1,0,29.0
6287,User6287,Female,Tablet,Bottom,Entertainment,Morning,1,0,40.0
2855,User2855,Non-Binary,Tablet,Bottom,Entertainment,Morning,0,0,40.0
8041,User8041,Female,Mobile,Top,Education,Afternoon,1,3,42.0
1141,User1141,Male,Desktop,Bottom,Entertainment,Night,1,2,37.0
5346,User5346,Non-Binary,Tablet,Bottom,News,Morning,1,0,30.0
2297,User2297,Male,Tablet,Bottom,Education,Morning,1,0,57.0
7544,User7544,Female,Mobile,Top,Education,Afternoon,1,3,42.0
6086,User6086,Male,Desktop,Bottom,Entertainment,Morning,1,2,24.0
6814,User6814,Non-Binary,Desktop,Top,Entertainment,Night,0,2,40.0
1539,User1539,Non-Binary,Mobile,Bottom,Education,Morning,1,0,40.0
8041,User8041,Male,Mobile,Bottom,Social Media,Afternoon,1,4,42.0
4015,User4015,Male,Tablet,Side,Education,Evening,1,3,44.0
8897,User8897,Female,Tablet,Bottom,Entertainment,Night,0,0,40.0
4889,User4889,Female,Tablet,Bottom,News,Evening,1,3,42.0
9420,User9420,Non-Binary,Tablet,Side,Education,Morning,1,0,40.0
7674,User7674,Female,Tablet,Bottom,News,Morning,1,0,40.0
1931,User1931,Female,Mobile,Bottom,Entertainment,Night,1,0,40.0
5419,User5419,Male,Tablet,Top,Entertainment,Morning,1,0,40.0
3740,User3740,Non-Binary,Tablet,Side,Social Media,Afternoon,1,4,42.0
4034,User4034,Male,Desktop,Top,Entertainment,Night,1,2,43.0
7924,User7924,Male,Desktop,Bottom,Shopping,Morning,1,4,42.0
1569,User1569,Non-Binary,Tablet,Top,Shopping,Morning,0,4,42.0
1650,User1650,Male,Desktop,Bottom,Entertainment,Night,1,2,29.0
5329,User5329,Male,Tablet,Top,Education,Evening,1,3,54.0
770,User770,Female,Mobile,Bottom,Education,Evening,1,3,42.0
6654,User6654,Female,Desktop,Top,Education,Afternoon,1,1,33.0
1733,User1733,Female,Mobile,Bottom,News,Evening,0,3,32.0
2982,User2982,Female,Desktop,Bottom,Entertainment,Afternoon,0,1,63.0
8271,User8271,Female,Desktop,Bottom,Education,Afternoon,1,1,29.0
1704,User1704,Female,Tablet,Bottom,Education,Evening,1,3,61.0
6886,User6886,Male,Mobile,Bottom,Education,Evening,1,3,43.0
1273,User1273,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,27.0
7652,User7652,Male,Mobile,Bottom,Education,Morning,1,0,40.0
4058,User4058,Female,Desktop,Bottom,News,Evening,1,1,33.0
6296,User6296,Male,Desktop,Bottom,Entertainment,Night,1,2,29.0
3241,User3241,Female,Desktop,Top,Entertainment,Evening,0,1,35.0
8547,User8547,Non-Binary,Mobile,Top,Entertainment,Morning,0,0,20.0
6910,User6910,Male,Desktop,Top,Entertainment,Morning,0,2,54.0
6602,User6602,Male,Desktop,Side,Entertainment,Night,1,2,40.0
805,User805,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
6066,User6066,Female,Desktop,Bottom,News,Evening,1,1,40.0
4863,User4863,Non-Binary,Mobile,Bottom,Entertainment,Morning,0,0,47.0
6610,User6610,Non-Binary,Tablet,Side,News,Morning,0,0,40.0
3060,User3060,Male,Desktop,Bottom,Entertainment,Morning,1,2,40.0
9215,User9215,Male,Desktop,Side,Shopping,Evening,0,4,48.0
998,User998,Female,Tablet,Top,Education,Evening,1,3,42.0
1474,User1474,Male,Desktop,Side,Entertainment,Morning,1,2,31.0
2911,User2911,Female,Desktop,Bottom,Entertainment,Evening,0,1,40.0
3042,User3042,Male,Mobile,Side,Social Media,Afternoon,1,4,42.0
1450,User1450,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0,1,44.0
1325,User1325,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
994,User994,Non-Binary,Tablet,Bottom,Education,Afternoon,0,3,57.0
2156,User2156,Female,Tablet,Bottom,Entertainment,Morning,1,0,46.0
1975,User1975,Male,Mobile,Top,Social Media,Morning,1,4,42.0
1197,User1197,Male,Mobile,Top,Social Media,Morning,1,4,62.0
6922,User6922,Non-Binary,Desktop,Bottom,Entertainment,Evening,0,1,54.0
9057,User9057,Female,Desktop,Side,Entertainment,Afternoon,1,1,38.0
719,User719,Female,Desktop,Top,Entertainment,Evening,0,1,40.0
8065,User8065,Female,Desktop,Bottom,News,Afternoon,0,1,40.0
4848,User4848,Female,Desktop,Bottom,Entertainment,Night,1,2,40.0
7670,User7670,Female,Tablet,Top,Education,Night,1,0,54.0
1354,User1354,Female,Tablet,Top,Education,Afternoon,0,3,59.0
5881,User5881,Non-Binary,Tablet,Top,Entertainment,Morning,1,0,26.0
9379,User9379,Female,Tablet,Side,Education,Evening,0,3,38.0
6232,User6232,Non-Binary,Mobile,Side,Entertainment,Night,0,0,40.0
1370,User1370,Female,Desktop,Bottom,Entertainment,Night,1,2,52.0
8190,User8190,Female,Mobile,Side,Education,Afternoon,1,3,26.0
4228,User4228,Male,Desktop,Side,Entertainment,Night,1,2,40.0
6391,User6391,Female,Desktop,Side,Entertainment,Morning,0,2,40.0
5780,User5780,Female,Mobile,Bottom,Entertainment,Afternoon,1,3,42.0
188,User188,Female,Tablet,Bottom,Entertainment,Morning,1,0,56.0
3803,User3803,Female,Mobile,Top,Education,Morning,1,0,40.0
373,User373,Female,Mobile,Top,Education,Evening,1,3,34.0
9611,User9611,Female,Desktop,Side,Entertainment,Afternoon,1,1,40.0
5579,User5579,Non-Binary,Desktop,Side,Entertainment,Evening,1,1,40.0
1741,User1741,Non-Binary,Mobile,Bottom,Entertainment,Night,1,0,45.0
4790,User4790,Non-Binary,Desktop,Bottom,Shopping,Night,0,2,36.0
913,User913,Male,Mobile,Bottom,Social Media,Night,0,4,64.0
7138,User7138,Male,Tablet,Top,Social Media,Morning,1,4,42.0
832,User832,Non-Binary,Desktop,Bottom,News,Night,0,2,40.0
1549,User1549,Male,Desktop,Top,Entertainment,Night,1,2,40.0
3658,User3658,Male,Desktop,Side,Shopping,Morning,1,4,45.0
487,User487,Male,Mobile,Side,Education,Afternoon,1,3,28.0
5100,User5100,Male,Mobile,Side,Shopping,Morning,1,4,42.0
3335,User3335,Male,Mobile,Bottom,Entertainment,Night,1,0,24.0
1438,User1438,Male,Desktop,Side,News,Morning,0,2,40.0
5611,User5611,Female,Desktop,Side,News,Afternoon,0,1,32.0
805,User805,Female,Desktop,Bottom,Entertainment,Evening,1,1,40.0
3323,User3323,Female,Tablet,Side,Education,Afternoon,1,3,42.0
6849,User6849,Male,Desktop,Top,Entertainment,Night,1,2,39.0
6891,User6891,Non-Binary,Mobile,Top,News,Morning,0,0,48.0
1529,User1529,Female,Mobile,Top,Education,Afternoon,1,3,42.0
7832,User7832,Non-Binary,Desktop,Top,Shopping,Afternoon,0,1,40.0
9220,User9220,Female,Mobile,Bottom,Entertainment,Night,1,0,40.0
9550,User9550,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,1,40.0
8351,User8351,Female,Tablet,Bottom,Education,Evening,0,3,27.0
9842,User9842,Non-Binary,Mobile,Top,Shopping,Afternoon,1,4,43.0
8222,User8222,Female,Tablet,Side,Education,Evening,1,3,27.0
4890,User4890,Male,Tablet,Bottom,Education,Afternoon,1,3,43.0
6462,User6462,Female,Tablet,Side,Education,Evening,1,3,42.0
5486,User5486,Female,Mobile,Top,Education,Evening,0,3,19.0
9720,User9720,Male,Desktop,Bottom,News,Morning,0,2,40.0
6654,User6654,Female,Desktop,Top,Education,Afternoon,1,1,33.0
3510,User3510,Female,Desktop,Side,News,Evening,0,1,40.0
2239,User2239,Male,Desktop,Bottom,Entertainment,Night,1,2,25.0
2529,User2529,Male,Desktop,Top,Entertainment,Night,1,2,40.0
8088,User8088,Male,Desktop,Top,Social Media,Night,0,4,42.0
3134,User3134,Male,Tablet,Bottom,Education,Morning,0,0,35.0
1190,User1190,Non-Binary,Tablet,Bottom,Education,Morning,1,0,40.0
5145,User5145,Non-Binary,Tablet,Bottom,Shopping,Night,0,0,40.0
9412,User9412,Non-Binary,Mobile,Bottom,Entertainment,Morning,1,0,40.0
3890,User3890,Non-Binary,Tablet,Bottom,Entertainment,Night,0,0,40.0
6988,User6988,Male,Desktop,Bottom,Entertainment,Night,0,2,40.0
8143,User8143,Female,Desktop,Side,News,Afternoon,0,1,40.0
7147,User7147,Male,Desktop,Side,Entertainment,Morning,0,2,49.0
783,User783,Female,Desktop,Bottom,Entertainment,Night,0,2,56.0
5983,User5983,Non-Binary,Tablet,Bottom,Education,Morning,0,0,40.0
1296,User1296,Non-Binary,Tablet,Top,Entertainment,Morning,1,0,34.0
6599,User6599,Female,Tablet,Bottom,Entertainment,Morning,0,0,40.0
4738,User4738,Female,Mobile,Side,Education,Afternoon,0,3,42.0
1170,User1170,Male,Desktop,Bottom,Entertainment,Afternoon,0,1,26.0
6284,User6284,Female,Mobile,Top,Entertainment,Evening,0,3,19.0
5822,User5822,Male,Mobile,Side,Social Media,Evening,0,4,55.0
6277,User6277,Non-Binary,Desktop,Bottom,Entertainment,Night,0,2,40.0
9705,User9705,Male,Desktop,Side,Social Media,Morning,0,4,42.0
6287,User6287,Female,Tablet,Bottom,Entertainment,Morning,1,0,40.0
2569,User2569,Non-Binary,Mobile,Bottom,News,Morning,0,0,40.0
3485,User3485,Male,Tablet,Bottom,Entertainment,Morning,0,0,40.0
3246,User3246,Female,Mobile,Top,Education,Afternoon,1,3,42.0
5418,User5418,Male,Mobile,Top,Entertainment,Evening,1,3,34.0
3927,User3927,Male,Mobile,Bottom,News,Night,0,0,40.0
2946,User2946,Female,Desktop,Bottom,Entertainment,Afternoon,1,1,37.0
226,User226,Male,Desktop,Top,Shopping,Morning,1,4,46.0
